symbol,window,range_down_pct,range_up_pct,grid_count,move,sells_only,n_prints,first_px,last_px,arb,n_win,n_loss,grid_profit,mtm,net,equity,max_dd_pct,shifts,n_base,end_quote,inv,gap
SNXX3S_USDT,full,0.02,0.05,20,up,False,27829,1.0107,0.010265,64,64,0,49.9157,-1984.9808,-1935.5451,64.4549,0.972051,96,15,49.4357,15.0192,-0.0
SNXX3L_USDT,full,0.02,0.05,20,up,False,37108,1.00171,1.0969,1068,1068,0,147.5499,-1567.5589,-1420.513,579.487,0.825155,944,15,47.0459,532.4411,-0.0
SOXL3L_USDT,late,0.02,0.05,20,up,False,30577,0.01701,0.01545,1294,1294,0,216.7702,-1420.4431,-1204.1769,795.8231,0.688227,512,15,116.2662,679.5569,-0.0
SOXL3S_USDT,late,0.02,0.05,20,up,False,33373,3.5857,0.8326,114,114,0,66.1743,-1576.6166,-1510.9223,489.0777,0.861755,23,15,65.6943,423.3834,-0.0
SOXL3L_USDT,full,0.02,0.05,20,up,False,71701,1.00644,0.01545,40,40,0,44.5975,-1970.7001,-1926.5826,73.4174,0.968201,9,15,44.1175,29.2999,0.0
SOXL3S_USDT,full,0.02,0.05,20,up,False,62331,1.01083,0.8326,1485,1485,0,220.0732,-1664.9456,-1445.3764,554.6236,0.844816,846,15,119.5692,435.0544,0.0
SNXX3L_USDT,late,0.02,0.05,20,up,True,19375,2.60438,1.0969,15,15,0,37.4983,0.0,37.4983,2037.4983,0.010853,178,15,2037.4983,0.0,-0.0
SOXL3L_USDT,late,0.02,0.05,20,up,True,30577,0.01701,0.01545,15,15,0,37.4983,0.0,37.4983,2037.4983,0.007736,512,15,2037.4983,0.0,-0.0
SNXX3L_USDT,full,0.02,0.05,20,up,True,37108,1.00171,1.0969,15,15,0,37.4983,0.0,37.4983,2037.4983,0.0,944,15,2037.4983,0.0,-0.0
SOXL3S_USDT,late,0.02,0.05,20,up,True,33373,3.5857,0.8326,15,15,0,37.4983,0.0,37.4983,2037.4983,0.145116,23,15,2037.4983,0.0,0.0
SNXX3S_USDT,late,0.02,0.05,20,up,True,13950,0.01135,0.010265,15,15,0,37.4983,0.0,37.4983,2037.4983,0.320292,171,15,2037.4983,0.0,-0.0
SOXL3L_USDT,full,0.02,0.05,20,up,True,71701,1.00644,0.01545,15,15,0,37.4983,0.0,37.4983,2037.4983,0.010973,9,15,2037.4983,0.0,0.0
SNXX3S_USDT,full,0.02,0.05,20,up,True,27829,1.0107,0.010265,15,15,0,37.4983,0.0,37.4983,2037.4983,0.050312,96,15,2037.4983,0.0,-0.0
SOXL3S_USDT,full,0.02,0.05,20,up,True,62331,1.01083,0.8326,15,15,0,37.4983,0.0,37.4983,2037.4983,0.078916,846,15,2037.4983,0.0,0.0
SNXX3S_USDT,late,0.02,0.05,20,both,False,13950,0.01135,0.010265,1308,903,405,-1901.9915,0.0,-1901.9915,98.0085,0.951414,3678,15,98.0085,0.0,0.0
SNXX3L_USDT,late,0.02,0.05,20,both,False,19375,2.60438,1.0969,1206,836,370,-1912.1577,0.0,-1912.1577,87.8423,0.958237,1878,15,87.8423,0.0,-0.0
SNXX3S_USDT,full,0.02,0.05,20,both,False,27829,1.0107,0.010265,345,122,223,-1900.4814,0.0,-1900.4814,99.5186,0.950231,1412,15,99.5186,0.0,-0.0
SOXL3L_USDT,late,0.02,0.05,20,both,False,30577,0.01701,0.01545,1143,745,398,-1906.3906,0.0,-1906.3906,93.6094,0.95405,11567,15,93.6094,0.0,-0.0
SOXL3S_USDT,late,0.02,0.05,20,both,False,33373,3.5857,0.8326,944,629,315,-1651.149,-34.597,-1685.818,314.182,0.850305,996,15,48.779,265.403,-0.0
SNXX3L_USDT,full,0.02,0.05,20,both,False,37108,1.00171,1.0969,585,312,273,-1902.3544,0.0,-1902.3544,97.6456,0.952214,23286,15,97.6456,0.0,-0.0
SOXL3L_USDT,full,0.02,0.05,20,both,False,71701,1.00644,0.01545,698,437,261,-1920.0017,0.0,-1920.0017,79.9983,0.960873,1048,15,79.9983,0.0,-0.0
SOXL3S_USDT,full,0.02,0.05,20,both,False,62331,1.01083,0.8326,1077,697,380,-1900.4779,0.0,-1900.4779,99.5221,0.950229,26492,15,99.5221,0.0,-0.0
SNXX3L_USDT,late,0.02,0.05,20,both,True,19375,2.60438,1.0969,15,15,0,37.4983,0.0,37.4983,2037.4983,0.010853,1878,15,2037.4983,0.0,-0.0
SNXX3L_USDT,full,0.02,0.05,20,both,True,37108,1.00171,1.0969,15,15,0,37.4983,0.0,37.4983,2037.4983,0.0,23286,15,2037.4983,0.0,-0.0
SOXL3S_USDT,late,0.02,0.05,20,both,True,33373,3.5857,0.8326,15,6,9,-24.4368,0.0,-24.4368,1975.5632,0.020202,996,15,1975.5632,0.0,0.0
SOXL3L_USDT,late,0.02,0.05,20,both,True,30577,0.01701,0.01545,15,13,2,21.4022,0.0,21.4022,2021.4022,0.007736,11567,15,2021.4022,0.0,-0.0
SNXX3S_USDT,full,0.02,0.05,20,both,True,27829,1.0107,0.010265,15,1,14,-35.984,0.0,-35.984,1964.016,0.03783,1412,15,1964.016,0.0,-0.0
SNXX3S_USDT,late,0.02,0.05,20,both,True,13950,0.01135,0.010265,15,3,12,-51.3803,0.0,-51.3803,1948.6197,0.03272,3678,15,1948.6197,0.0,0.0
SOXL3S_USDT,full,0.02,0.05,20,both,True,62331,1.01083,0.8326,15,0,15,-51.7303,0.0,-51.7303,1948.2697,0.029419,26492,15,1948.2697,0.0,0.0
SOXL3L_USDT,full,0.02,0.05,20,both,True,71701,1.00644,0.01545,15,15,0,37.4983,0.0,37.4983,2037.4983,0.010973,1048,15,2037.4983,0.0,0.0
SNXX3L_USDT,late,0.02,0.1,10,none,False,19375,2.60438,1.0969,17,17,0,111.3872,-229.1316,-117.8404,1882.1596,0.139763,0,9,1711.2912,170.8684,0.0
SNXX3L_USDT,full,0.02,0.1,10,none,False,37108,1.00171,1.0969,89,89,0,279.7524,0.0,279.7524,2279.7524,0.100246,0,9,2279.7524,0.0,-0.0
SNXX3S_USDT,late,0.02,0.1,10,none,False,13950,0.01135,0.010265,104,104,0,314.831,-33.0877,281.6472,2281.6472,0.478171,0,9,1914.735,366.9123,0.0
SOXL3L_USDT,late,0.02,0.1,10,none,False,30577,0.01701,0.01545,71,71,0,237.4982,-31.512,205.8902,2205.8902,0.064443,0,9,1837.4022,368.488,-0.0
SOXL3S_USDT,late,0.02,0.1,10,none,False,33373,3.5857,0.8326,24,24,0,127.7059,-305.7977,-178.1878,1821.8122,0.258597,0,9,1727.6099,94.2023,0.0
SNXX3S_USDT,full,0.02,0.1,10,none,False,27829,1.0107,0.010265,20,20,0,118.3851,-395.8796,-277.5905,1722.4095,0.25491,0,9,1718.2891,4.1204,-0.0
SOXL3S_USDT,full,0.02,0.1,10,none,False,62331,1.01083,0.8326,68,68,0,230.4114,-65.8377,164.4777,2164.4777,0.102669,0,9,1830.3154,334.1623,-0.0
SOXL3L_USDT,full,0.02,0.1,10,none,False,71701,1.00644,0.01545,8,8,0,57.6163,-787.6317,-730.2133,1269.7867,0.394325,0,9,1257.4183,12.3683,-0.0
SNXX3L_USDT,late,0.02,0.1,10,none,True,19375,2.60438,1.0969,9,9,0,92.6865,0.0,92.6865,2092.6865,0.013344,0,9,2092.6865,0.0,0.0
SNXX3L_USDT,full,0.02,0.1,10,none,True,37108,1.00171,1.0969,9,9,0,92.6865,0.0,92.6865,2092.6865,0.047226,0,9,2092.6865,0.0,-0.0
SNXX3S_USDT,full,0.02,0.1,10,none,True,27829,1.0107,0.010265,9,9,0,92.6865,0.0,92.6865,2092.6865,0.190564,0,9,2092.6865,0.0,-0.0
SOXL3L_USDT,late,0.02,0.1,10,none,True,30577,0.01701,0.01545,9,9,0,92.6865,0.0,92.6865,2092.6865,0.036859,0,9,2092.6865,0.0,-0.0
SNXX3S_USDT,late,0.02,0.1,10,none,True,13950,0.01135,0.010265,9,9,0,92.6865,0.0,92.6865,2092.6865,0.426288,0,9,2092.6865,0.0,0.0
SOXL3S_USDT,late,0.02,0.1,10,none,True,33373,3.5857,0.8326,9,9,0,92.6865,0.0,92.6865,2092.6865,0.210639,0,9,2092.6865,0.0,-0.0
SOXL3S_USDT,full,0.02,0.1,10,none,True,62331,1.01083,0.8326,9,9,0,92.6865,0.0,92.6865,2092.6865,0.094702,0,9,2092.6865,0.0,0.0
SOXL3L_USDT,full,0.02,0.1,10,none,True,71701,1.00644,0.01545,7,7,0,55.2936,-393.8595,-338.668,1661.332,0.205301,0,9,1655.1916,6.1405,-0.0
SNXX3L_USDT,late,0.02,0.1,10,up,False,19375,2.60438,1.0969,129,129,0,292.6239,-1622.0048,-1329.9088,670.0912,0.801779,47,9,92.0959,577.9952,0.0
SNXX3S_USDT,full,0.02,0.1,10,up,False,27829,1.0107,0.010265,28,28,0,128.9894,-1984.6244,-1856.1151,143.8849,0.93586,23,9,128.5094,15.3756,-0.0
SNXX3L_USDT,full,0.02,0.1,10,up,False,37108,1.00171,1.0969,453,453,0,502.0545,-1638.6652,-1137.1387,862.8613,0.776749,271,9,301.5265,561.3348,0.0
SNXX3S_USDT,late,0.02,0.1,10,up,False,13950,0.01135,0.010265,145,145,0,354.2547,-939.9744,-586.2477,1413.7523,0.479789,45,9,153.7267,1260.0256,0.0
SOXL3S_USDT,late,0.02,0.1,10,up,False,33373,3.5857,0.8326,34,34,0,148.7048,-1565.5299,-1417.3051,582.6949,0.825411,2,9,148.2248,434.4701,-0.0
SOXL3L_USDT,late,0.02,0.1,10,up,False,30577,0.01701,0.01545,531,531,0,712.7794,-1481.076,-768.8246,1231.1754,0.586625,145,9,512.2514,718.924,0.0
SOXL3L_USDT,full,0.02,0.1,10,up,False,71701,1.00644,0.01545,8,8,0,57.6163,-787.6317,-730.2133,1269.7867,0.394325,0,9,1257.4183,12.3683,-0.0
SOXL3S_USDT,full,0.02,0.1,10,up,False,62331,1.01083,0.8326,628,628,0,747.1371,-1740.5013,-993.8922,1006.1078,0.714411,242,9,546.6091,459.4987,0.0
SNXX3L_USDT,late,0.02,0.1,10,up,True,19375,2.60438,1.0969,9,9,0,92.6865,0.0,92.6865,2092.6865,0.013344,47,9,2092.6865,0.0,0.0
SOXL3S_USDT,late,0.02,0.1,10,up,True,33373,3.5857,0.8326,9,9,0,92.6865,0.0,92.6865,2092.6865,0.210639,2,9,2092.6865,0.0,-0.0
SNXX3L_USDT,full,0.02,0.1,10,up,True,37108,1.00171,1.0969,9,9,0,92.6865,0.0,92.6865,2092.6865,0.047226,271,9,2092.6865,0.0,-0.0
SNXX3S_USDT,full,0.02,0.1,10,up,True,27829,1.0107,0.010265,9,9,0,92.6865,0.0,92.6865,2092.6865,0.190564,23,9,2092.6865,0.0,-0.0
SOXL3L_USDT,late,0.02,0.1,10,up,True,30577,0.01701,0.01545,9,9,0,92.6865,0.0,92.6865,2092.6865,0.036859,145,9,2092.6865,0.0,-0.0
SNXX3S_USDT,late,0.02,0.1,10,up,True,13950,0.01135,0.010265,9,9,0,92.6865,0.0,92.6865,2092.6865,0.426288,45,9,2092.6865,0.0,0.0
SOXL3S_USDT,full,0.02,0.1,10,up,True,62331,1.01083,0.8326,9,9,0,92.6865,0.0,92.6865,2092.6865,0.094702,242,9,2092.6865,0.0,0.0
SOXL3L_USDT,full,0.02,0.1,10,up,True,71701,1.00644,0.01545,7,7,0,55.2936,-393.8595,-338.668,1661.332,0.205301,0,9,1655.1916,6.1405,-0.0
SNXX3L_USDT,late,0.02,0.1,10,both,False,19375,2.60438,1.0969,349,232,117,-1697.7789,-13.6393,-1711.4662,288.5338,0.891646,332,9,102.1731,186.3607,0.0
SNXX3S_USDT,late,0.02,0.1,10,both,False,13950,0.01135,0.010265,433,266,167,-1809.7134,0.0,-1809.7134,190.2866,0.905876,681,9,190.2866,0.0,-0.0
SNXX3S_USDT,full,0.02,0.1,10,both,False,27829,1.0107,0.010265,172,86,86,-1393.1872,0.0,-1393.1872,606.8128,0.707236,311,9,606.8128,0.0,-0.0
SNXX3L_USDT,full,0.02,0.1,10,both,False,37108,1.00171,1.0969,232,135,97,-1815.2103,0.0,-1815.2103,184.7897,0.911064,4495,9,184.7897,0.0,-0.0
SOXL3S_USDT,late,0.02,0.1,10,both,False,33373,3.5857,0.8326,200,99,101,-1456.5728,-65.7434,-1522.4122,477.5878,0.818387,194,9,143.3312,334.2566,-0.0
SOXL3L_USDT,late,0.02,0.1,10,both,False,30577,0.01701,0.01545,678,467,211,-1806.6964,0.0,-1806.6964,193.3036,0.908634,2132,9,193.3036,0.0,-0.0
SOXL3L_USDT,full,0.02,0.1,10,both,False,71701,1.00644,0.01545,188,99,89,-1818.8343,0.0,-1818.8343,181.1657,0.913738,194,9,181.1657,0.0,0.0
SOXL3S_USDT,full,0.02,0.1,10,both,False,62331,1.01083,0.8326,517,303,214,-1809.2989,0.0,-1809.2989,190.7011,0.904722,5202,9,190.7011,0.0,-0.0
SNXX3L_USDT,late,0.02,0.1,10,both,True,19375,2.60438,1.0969,9,9,0,92.6865,0.0,92.6865,2092.6865,0.013344,332,9,2092.6865,0.0,0.0
SOXL3S_USDT,late,0.02,0.1,10,both,True,33373,3.5857,0.8326,9,1,8,-132.8593,0.0,-132.8593,1867.1407,0.083113,194,9,1867.1407,0.0,-0.0
SOXL3L_USDT,late,0.02,0.1,10,both,True,30577,0.01701,0.01545,9,6,3,8.7067,0.0,8.7067,2008.7067,0.036859,2132,9,2008.7067,0.0,0.0
SNXX3L_USDT,full,0.02,0.1,10,both,True,37108,1.00171,1.0969,9,5,4,-3.2904,0.0,-3.2904,1996.7096,0.047226,4495,9,1996.7096,0.0,-0.0
SNXX3S_USDT,full,0.02,0.1,10,both,True,27829,1.0107,0.010265,9,1,8,-60.8766,0.0,-60.8766,1939.1234,0.045398,311,9,1939.1234,0.0,0.0
SNXX3S_USDT,late,0.02,0.1,10,both,True,13950,0.01135,0.010265,9,1,8,-99.2674,0.0,-99.2674,1900.7326,0.068994,681,9,1900.7326,0.0,-0.0
SOXL3L_USDT,full,0.02,0.1,10,both,True,71701,1.00644,0.01545,9,7,2,-84.8708,0.0,-84.8708,1915.1292,0.085159,194,9,1915.1292,0.0,-0.0
SOXL3S_USDT,full,0.02,0.1,10,both,True,62331,1.01083,0.8326,9,0,9,-87.2703,0.0,-87.2703,1912.7297,0.047311,5202,9,1912.7297,0.0,0.0
SNXX3L_USDT,late,0.02,0.1,20,none,False,19375,2.60438,1.0969,39,39,0,99.8145,-229.6483,-129.9299,1870.0701,0.140438,0,17,1699.7185,170.3517,-0.0
SNXX3L_USDT,full,0.02,0.1,20,none,False,37108,1.00171,1.0969,218,218,0,199.842,0.0,199.842,2199.842,0.101521,0,17,2199.842,0.0,0.0
SNXX3S_USDT,late,0.02,0.1,20,none,False,13950,0.01135,0.010265,277,277,0,232.9015,-34.1974,198.6081,2198.6081,0.500722,0,17,1832.8055,365.8026,-0.0
SNXX3S_USDT,full,0.02,0.1,20,none,False,27829,1.0107,0.010265,43,43,0,102.0413,-395.8921,-293.9468,1706.0532,0.236515,0,17,1701.9453,4.1079,-0.0
SOXL3S_USDT,late,0.02,0.1,20,none,False,33373,3.5857,0.8326,57,57,0,109.8611,-306.0826,-196.3175,1803.6825,0.246047,0,17,1709.7651,93.9174,0.0
SOXL3L_USDT,late,0.02,0.1,20,none,False,30577,0.01701,0.01545,174,174,0,175.1292,-32.6265,142.4067,2142.4067,0.065488,0,17,1775.0332,367.3735,-0.0
SOXL3S_USDT,full,0.02,0.1,20,none,False,62331,1.01083,0.8326,170,170,0,172.9243,-66.8484,105.98,2105.98,0.105287,0,17,1772.8283,333.1516,0.0
SOXL3L_USDT,full,0.02,0.1,20,none,False,71701,1.00644,0.01545,16,16,0,60.6023,-689.1856,-628.7558,1371.2442,0.343929,0,17,1360.4298,10.8144,0.0
SNXX3L_USDT,late,0.02,0.1,20,none,True,19375,2.60438,1.0969,17,17,0,87.5373,0.0,87.5373,2087.5373,0.013346,0,17,2087.5373,0.0,-0.0
SNXX3L_USDT,full,0.02,0.1,20,none,True,37108,1.00171,1.0969,17,17,0,87.5373,0.0,87.5373,2087.5373,0.041387,0,17,2087.5373,0.0,-0.0
SOXL3L_USDT,late,0.02,0.1,20,none,True,30577,0.01701,0.01545,17,17,0,87.5373,0.0,87.5373,2087.5373,0.036898,0,17,2087.5373,0.0,-0.0
SNXX3S_USDT,full,0.02,0.1,20,none,True,27829,1.0107,0.010265,17,17,0,87.5373,0.0,87.5373,2087.5373,0.171729,0,17,2087.5373,0.0,-0.0
SNXX3S_USDT,late,0.02,0.1,20,none,True,13950,0.01135,0.010265,17,17,0,87.5373,0.0,87.5373,2087.5373,0.399731,0,17,2087.5373,0.0,-0.0
SOXL3S_USDT,late,0.02,0.1,20,none,True,33373,3.5857,0.8326,17,17,0,87.5373,0.0,87.5373,2087.5373,0.197529,0,17,2087.5373,0.0,0.0
SOXL3S_USDT,full,0.02,0.1,20,none,True,62331,1.01083,0.8326,17,17,0,87.5373,0.0,87.5373,2087.5373,0.08944,0,17,2087.5373,0.0,0.0
SOXL3L_USDT,full,0.02,0.1,20,none,True,71701,1.00644,0.01545,14,14,0,59.4926,-295.3947,-235.9786,1764.0214,0.154275,0,17,1759.4161,4.6053,0.0
SNXX3L_USDT,late,0.02,0.1,20,up,False,19375,2.60438,1.0969,307,307,0,202.1408,-1550.3612,-1348.7244,651.2756,0.797743,95,17,101.6368,549.6388,-0.0
SNXX3S_USDT,late,0.02,0.1,20,up,False,13950,0.01135,0.010265,372,372,0,252.274,-901.8608,-650.0909,1349.9091,0.500722,91,17,151.77,1198.1392,0.0
SNXX3S_USDT,full,0.02,0.1,20,up,False,27829,1.0107,0.010265,61,61,0,107.8232,-2083.8544,-1976.5352,23.4648,0.99252,47,17,7.3192,16.1456,-0.0
SNXX3L_USDT,full,0.02,0.1,20,up,False,37108,1.00171,1.0969,987,987,0,287.7481,-1564.1839,-1276.9398,723.0602,0.786163,542,17,187.2441,535.8161,-0.0
SOXL3L_USDT,late,0.02,0.1,20,up,False,30577,0.01701,0.01545,1201,1201,0,410.9884,-1413.765,-1003.2806,996.7194,0.630203,290,17,310.4844,686.235,0.0
SOXL3S_USDT,late,0.02,0.1,20,up,False,33373,3.5857,0.8326,83,83,0,122.6582,-1643.7536,-1521.5995,478.4005,0.877701,5,17,22.1542,456.2464,0.0
SOXL3L_USDT,full,0.02,0.1,20,up,False,71701,1.00644,0.01545,16,16,0,60.6023,-689.1856,-628.7558,1371.2442,0.343929,0,17,1360.4298,10.8144,0.0
SOXL3S_USDT,full,0.02,0.1,20,up,False,62331,1.01083,0.8326,1405,1405,0,428.735,-1662.0574,-1233.8264,766.1736,0.771562,485,17,328.231,437.9426,-0.0
SNXX3L_USDT,late,0.02,0.1,20,up,True,19375,2.60438,1.0969,17,17,0,87.5373,0.0,87.5373,2087.5373,0.013346,95,17,2087.5373,0.0,-0.0
SOXL3L_USDT,late,0.02,0.1,20,up,True,30577,0.01701,0.01545,17,17,0,87.5373,0.0,87.5373,2087.5373,0.036898,290,17,2087.5373,0.0,-0.0
SNXX3L_USDT,full,0.02,0.1,20,up,True,37108,1.00171,1.0969,17,17,0,87.5373,0.0,87.5373,2087.5373,0.041387,542,17,2087.5373,0.0,-0.0
SOXL3S_USDT,late,0.02,0.1,20,up,True,33373,3.5857,0.8326,17,17,0,87.5373,0.0,87.5373,2087.5373,0.197529,5,17,2087.5373,0.0,0.0
SNXX3S_USDT,full,0.02,0.1,20,up,True,27829,1.0107,0.010265,17,17,0,87.5373,0.0,87.5373,2087.5373,0.171729,47,17,2087.5373,0.0,-0.0
SNXX3S_USDT,late,0.02,0.1,20,up,True,13950,0.01135,0.010265,17,17,0,87.5373,0.0,87.5373,2087.5373,0.399731,91,17,2087.5373,0.0,-0.0
SOXL3S_USDT,full,0.02,0.1,20,up,True,62331,1.01083,0.8326,17,17,0,87.5373,0.0,87.5373,2087.5373,0.08944,485,17,2087.5373,0.0,0.0
SOXL3L_USDT,full,0.02,0.1,20,up,True,71701,1.00644,0.01545,14,14,0,59.4926,-295.3947,-235.9786,1764.0214,0.154275,0,17,1759.4161,4.6053,0.0
SNXX3L_USDT,late,0.02,0.1,20,both,False,19375,2.60438,1.0969,807,587,220,-1743.539,-12.3858,-1755.9728,244.0272,0.909741,688,17,56.413,187.6142,-0.0
SNXX3S_USDT,late,0.02,0.1,20,both,False,13950,0.01135,0.010265,1059,776,283,-1902.1303,0.0,-1902.1303,97.8697,0.951589,1411,17,97.8697,0.0,-0.0
SNXX3S_USDT,full,0.02,0.1,20,both,False,27829,1.0107,0.010265,344,192,152,-1444.4038,0.0,-1444.4038,555.5962,0.727473,634,17,555.5962,0.0,-0.0
SNXX3L_USDT,full,0.02,0.1,20,both,False,37108,1.00171,1.0969,483,298,185,-1899.3159,0.0,-1899.3159,100.6841,0.951453,9288,17,100.6841,0.0,0.0
SOXL3S_USDT,late,0.02,0.1,20,both,False,33373,3.5857,0.8326,451,270,181,-1630.7378,0.0,-1630.7378,369.2622,0.830226,399,17,369.2622,0.0,-0.0
SOXL3L_USDT,late,0.02,0.1,20,both,False,30577,0.01701,0.01545,1429,1072,357,-1902.4392,0.0,-1902.4392,97.5608,0.952843,4413,17,97.5608,0.0,0.0
SOXL3L_USDT,full,0.02,0.1,20,both,False,71701,1.00644,0.01545,488,308,180,-1653.7195,0.0,-1653.7195,346.2805,0.843524,405,17,346.2805,0.0,0.0
SOXL3S_USDT,full,0.02,0.1,20,both,False,62331,1.01083,0.8326,990,616,374,-1903.3882,0.0,-1903.3882,96.6118,0.951731,10782,17,96.6118,0.0,0.0
SNXX3L_USDT,late,0.02,0.1,20,both,True,19375,2.60438,1.0969,17,17,0,87.5373,0.0,87.5373,2087.5373,0.013346,688,17,2087.5373,0.0,-0.0
SNXX3L_USDT,full,0.02,0.1,20,both,True,37108,1.00171,1.0969,17,10,7,3.5574,0.0,3.5574,2003.5574,0.041387,9288,17,2003.5574,0.0,-0.0
SOXL3S_USDT,late,0.02,0.1,20,both,True,33373,3.5857,0.8326,17,2,15,-126.0115,0.0,-126.0115,1873.9885,0.078224,399,17,1873.9885,0.0,0.0
SOXL3L_USDT,late,0.02,0.1,20,both,True,30577,0.01701,0.01545,17,11,6,9.556,0.0,9.556,2009.556,0.036898,4413,17,2009.556,0.0,-0.0
SNXX3S_USDT,full,0.02,0.1,20,both,True,27829,1.0107,0.010265,17,1,16,-63.0266,0.0,-63.0266,1936.9734,0.042875,634,17,1936.9734,0.0,-0.0
SNXX3S_USDT,late,0.02,0.1,20,both,True,13950,0.01135,0.010265,17,2,15,-81.6221,0.0,-81.6221,1918.3779,0.064255,1411,17,1918.3779,0.0,0.0
SOXL3L_USDT,full,0.02,0.1,20,both,True,71701,1.00644,0.01545,17,14,3,-45.6307,0.0,-45.6307,1954.3693,0.063994,405,17,1954.3693,0.0,0.0
SOXL3S_USDT,full,0.02,0.1,20,both,True,62331,1.01083,0.8326,17,0,17,-78.023,0.0,-78.023,1921.977,0.0408,10782,17,1921.977,0.0,0.0
SNXX3L_USDT,late,0.02,0.15,10,none,False,19375,2.60438,1.0969,15,15,0,166.7315,-229.5574,-62.9219,1937.0781,0.135914,0,9,1766.6355,170.4426,0.0
SNXX3L_USDT,full,0.02,0.15,10,none,False,37108,1.00171,1.0969,84,84,0,397.4269,0.0,397.4269,2397.4269,0.097941,0,9,2397.4269,0.0,0.0
SNXX3S_USDT,late,0.02,0.15,10,none,False,13950,0.01135,0.010265,84,84,0,397.6044,-34.0022,363.5062,2363.5062,0.47925,0,9,1997.5084,365.9978,0.0
SOXL3L_USDT,late,0.02,0.15,10,none,False,30577,0.01701,0.01545,65,65,0,333.6441,-32.4304,301.1177,2301.1177,0.062879,0,9,1933.5481,367.5696,0.0
SNXX3S_USDT,full,0.02,0.15,10,none,False,27829,1.0107,0.010265,19,19,0,180.1034,-395.8899,-215.8825,1784.1175,0.292046,0,9,1780.0074,4.1101,-0.0
SOXL3S_USDT,late,0.02,0.15,10,none,False,33373,3.5857,0.8326,13,13,0,110.4022,-613.1524,-502.9482,1497.0518,0.346168,0,9,1310.2042,186.8476,-0.0
SOXL3L_USDT,full,0.02,0.15,10,none,False,71701,1.00644,0.01545,6,6,0,50.8069,-1181.5067,-1130.9998,869.0002,0.591984,0,9,850.5069,18.4933,0.0
SOXL3S_USDT,full,0.02,0.15,10,none,False,62331,1.01083,0.8326,57,57,0,306.9594,-66.6705,240.1928,2240.1928,0.099587,0,9,1906.8634,333.3295,-0.0
SNXX3L_USDT,late,0.02,0.15,10,none,True,19375,2.60438,1.0969,9,9,0,146.6736,0.0,146.6736,2146.6736,0.029993,0,9,2146.6736,0.0,0.0
SNXX3L_USDT,full,0.02,0.15,10,none,True,37108,1.00171,1.0969,9,9,0,146.6736,0.0,146.6736,2146.6736,0.07031,0,9,2146.6736,0.0,-0.0
SOXL3L_USDT,late,0.02,0.15,10,none,True,30577,0.01701,0.01545,9,9,0,146.6736,0.0,146.6736,2146.6736,0.05141,0,9,2146.6736,0.0,0.0
SNXX3S_USDT,late,0.02,0.15,10,none,True,13950,0.01135,0.010265,9,9,0,146.6736,0.0,146.6736,2146.6736,0.47925,0,9,2146.6736,0.0,-0.0
SOXL3S_USDT,late,0.02,0.15,10,none,True,33373,3.5857,0.8326,7,7,0,90.2852,-307.1199,-216.9368,1783.0632,0.236779,0,9,1690.1832,92.8801,-0.0
SNXX3S_USDT,full,0.02,0.15,10,none,True,27829,1.0107,0.010265,9,9,0,146.6736,0.0,146.6736,2146.6736,0.227444,0,9,2146.6736,0.0,0.0
SOXL3S_USDT,full,0.02,0.15,10,none,True,62331,1.01083,0.8326,9,9,0,146.6736,0.0,146.6736,2146.6736,0.094702,0,9,2146.6736,0.0,-0.0
SOXL3L_USDT,full,0.02,0.15,10,none,True,71701,1.00644,0.01545,5,5,0,47.4935,-787.7191,-740.4296,1259.5704,0.405705,0,9,1247.2895,12.2809,-0.0
SNXX3L_USDT,late,0.02,0.15,10,up,False,19375,2.60438,1.0969,95,95,0,349.3489,-1611.0051,-1262.1842,737.8158,0.779602,30,9,148.8209,588.9949,-0.0
SNXX3S_USDT,late,0.02,0.15,10,up,False,13950,0.01135,0.010265,95,95,0,383.8522,-921.3957,-538.0714,1461.9286,0.47925,29,9,183.3242,1278.6043,0.0
SOXL3S_USDT,late,0.02,0.15,10,up,False,33373,3.5857,0.8326,13,13,0,110.4022,-613.1524,-502.9482,1497.0518,0.346168,0,9,1310.2042,186.8476,-0.0
SNXX3S_USDT,full,0.02,0.15,10,up,False,27829,1.0107,0.010265,21,21,0,179.9805,-1984.2861,-1804.7856,195.2144,0.913782,13,9,179.5005,15.7139,-0.0
SNXX3L_USDT,full,0.02,0.15,10,up,False,37108,1.00171,1.0969,411,411,0,707.5392,-1634.5355,-927.5244,1072.4756,0.726524,188,9,507.0112,565.4645,0.0
SOXL3L_USDT,late,0.02,0.15,10,up,False,30577,0.01701,0.01545,501,501,0,974.7882,-1472.5613,-498.3011,1501.6989,0.531635,99,9,774.2602,727.4387,-0.0
SOXL3L_USDT,full,0.02,0.15,10,up,False,71701,1.00644,0.01545,6,6,0,50.8069,-1181.5067,-1130.9998,869.0002,0.591984,0,9,850.5069,18.4933,0.0
SOXL3S_USDT,full,0.02,0.15,10,up,False,62331,1.01083,0.8326,605,605,0,1060.1606,-1737.7619,-678.1292,1321.8708,0.640459,168,9,859.6326,462.2381,0.0
SNXX3L_USDT,late,0.02,0.15,10,up,True,19375,2.60438,1.0969,9,9,0,146.6736,0.0,146.6736,2146.6736,0.029993,30,9,2146.6736,0.0,0.0
