symbol,window,range_down_pct,range_up_pct,grid_count,move,sells_only,n_prints,first_px,last_px,arb,n_win,n_loss,grid_profit,mtm,net,equity,max_dd_pct,shifts,n_base,end_quote,inv,gap,scenario,seg_id
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.1,10,both,True,3860,0.80587,0.87982,7,1,6,-106.6676,0.0,-106.6676,1893.3324,0.068196,72,7,1893.3324,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.1,10,both,True,2446,1.12385,1.83695,7,7,0,76.2885,0.0,76.2885,2076.2885,0.00277,154,7,2076.2885,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.05,0.1,10,both,True,1469,1.00171,2.35386,7,7,0,76.2885,0.0,76.2885,2076.2885,0.035665,299,7,2076.2885,0.0,0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.1,10,both,True,1906,0.46705,0.87982,7,7,0,76.2885,0.0,76.2885,2076.2885,0.017639,98,7,2076.2885,0.0,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.1,10,both,True,1078,0.53062,2.35386,7,7,0,76.2885,0.0,76.2885,2076.2885,0.0,430,7,2076.2885,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.1,10,both,True,1906,0.72385,1.83695,7,7,0,76.2885,0.0,76.2885,2076.2885,0.008173,278,7,2076.2885,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,10,both,False,6274,0.5717,0.9645,264,179,85,-711.1776,0.0,-711.1776,1288.8224,0.368596,166,7,1288.8224,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,10,both,False,5412,0.465,0.9645,328,219,109,-1068.4617,0.0,-1068.4617,931.5383,0.570183,250,7,931.5383,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.1,10,both,True,7892,0.56854,4.04558,7,2,5,-31.6856,0.0,-31.6856,1968.3144,0.047061,1718,7,1968.3144,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.1,10,both,True,14773,2.17321,4.04558,7,0,7,-124.6632,0.0,-124.6632,1875.3368,0.065111,254,7,1875.3368,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,10,both,True,5412,0.465,0.9645,7,7,0,76.2885,0.0,76.2885,2076.2885,0.0146,250,7,2076.2885,0.0,0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,10,both,True,6274,0.5717,0.9645,7,0,7,-160.6546,0.0,-160.6546,1839.3454,0.081653,166,7,1839.3454,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.1,20,none,False,3860,0.80587,0.87982,26,26,0,79.7188,0.0,79.7188,2079.7188,0.521277,0,14,2079.7188,0.0,0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.05,0.1,20,none,False,1469,1.00171,2.35386,64,64,0,107.1342,0.0,107.1342,2107.1342,0.175187,0,14,2107.1342,0.0,0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.1,20,none,False,2446,1.12385,1.83695,97,97,0,130.8926,0.0,130.8926,2130.8926,0.118013,0,14,2130.8926,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.1,20,none,False,1078,0.53062,2.35386,14,14,0,71.0398,0.0,71.0398,2071.0398,0.0,0,14,2071.0398,0.0,-0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.1,20,none,False,7892,0.56854,4.04558,90,90,0,125.8096,0.0,125.8096,2125.8096,0.079062,0,14,2125.8096,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.1,20,none,False,1906,0.46705,0.87982,50,50,0,96.9941,0.0,96.9941,2096.9941,0.08427,0,14,2096.9941,0.0,0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.1,20,none,False,14773,2.17321,4.04558,91,91,0,126.7977,0.0,126.7977,2126.7977,0.255637,0,14,2126.7977,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.1,20,none,False,1906,0.72385,1.83695,14,14,0,71.0398,0.0,71.0398,2071.0398,0.00716,0,14,2071.0398,0.0,-0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,20,none,False,6274,0.5717,0.9645,31,31,0,83.3283,0.0,83.3283,2083.3283,0.230506,0,14,2083.3283,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.1,20,none,True,1906,0.46705,0.87982,14,14,0,71.0398,0.0,71.0398,2071.0398,0.017646,0,14,2071.0398,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.1,20,none,True,3860,0.80587,0.87982,14,14,0,71.0398,0.0,71.0398,2071.0398,0.326725,0,14,2071.0398,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.1,20,none,True,2446,1.12385,1.83695,14,14,0,71.0398,0.0,71.0398,2071.0398,0.002771,0,14,2071.0398,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,20,none,False,5412,0.465,0.9645,16,16,0,72.4567,0.0,72.4567,2072.4567,0.015087,0,14,2072.4567,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.1,20,none,True,1078,0.53062,2.35386,14,14,0,71.0398,0.0,71.0398,2071.0398,0.0,0,14,2071.0398,0.0,-0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.1,20,none,True,1906,0.72385,1.83695,14,14,0,71.0398,0.0,71.0398,2071.0398,0.00716,0,14,2071.0398,0.0,-0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.05,0.1,20,none,True,1469,1.00171,2.35386,14,14,0,71.0398,0.0,71.0398,2071.0398,0.035717,0,14,2071.0398,0.0,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.1,20,none,True,7892,0.56854,4.04558,14,14,0,71.0398,0.0,71.0398,2071.0398,0.047078,0,14,2071.0398,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.1,20,none,True,14773,2.17321,4.04558,14,14,0,71.0398,0.0,71.0398,2071.0398,0.091054,0,14,2071.0398,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,20,none,True,6274,0.5717,0.9645,14,14,0,71.0398,0.0,71.0398,2071.0398,0.172919,0,14,2071.0398,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,20,none,True,5412,0.465,0.9645,14,14,0,71.0398,0.0,71.0398,2071.0398,0.014606,0,14,2071.0398,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.1,20,up,False,2446,1.12385,1.83695,402,402,0,285.2529,-243.4849,41.264,2041.264,0.376528,110,14,184.7489,1856.5151,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.1,20,up,False,1078,0.53062,2.35386,360,360,0,159.0608,-45.6115,112.9453,2112.9453,0.230232,468,14,58.5568,2054.3885,-0.0,from_trough,SNXX3L_open_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.1,20,up,False,1906,0.46705,0.87982,358,358,0,254.5468,-2.9445,251.4823,2251.4823,0.338704,108,14,1754.4268,497.0555,0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.1,20,up,False,1906,0.72385,1.83695,532,532,0,267.8948,-271.3317,-3.9409,1996.0591,0.255654,252,14,167.3908,1828.6683,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.05,0.1,20,up,False,1469,1.00171,2.35386,374,374,0,223.0713,-25.4607,197.2746,2197.2746,0.625759,179,14,822.7353,1374.5393,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.1,20,up,False,14773,2.17321,4.04558,616,616,0,390.3821,-76.1799,313.7222,2313.7222,0.788307,121,14,389.9021,1923.8201,0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.1,20,up,False,7892,0.56854,4.04558,1928,1928,0,554.7636,-132.4453,421.8143,2421.8143,0.154617,876,14,454.2596,1967.5547,0.0,from_trough,SNXX3L_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.1,20,up,False,3860,0.80587,0.87982,33,33,0,84.255,-1.6135,82.5455,2082.5455,0.521277,1,14,1684.159,398.3865,0.0,from_high,SOXL3L_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.1,20,up,True,1906,0.46705,0.87982,14,14,0,71.0398,0.0,71.0398,2071.0398,0.017646,108,14,2071.0398,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,20,up,False,5412,0.465,0.9645,846,846,0,411.649,-73.1388,338.0062,2338.0062,0.210868,150,14,311.145,2026.8612,-0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.1,20,up,True,3860,0.80587,0.87982,14,14,0,71.0398,0.0,71.0398,2071.0398,0.326725,1,14,2071.0398,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.1,20,up,True,2446,1.12385,1.83695,14,14,0,71.0398,0.0,71.0398,2071.0398,0.002771,110,14,2071.0398,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.05,0.1,20,up,True,1469,1.00171,2.35386,14,14,0,71.0398,0.0,71.0398,2071.0398,0.035717,179,14,2071.0398,0.0,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.1,20,up,True,1078,0.53062,2.35386,14,14,0,71.0398,0.0,71.0398,2071.0398,0.0,468,14,2071.0398,0.0,-0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,20,up,False,6274,0.5717,0.9645,795,795,0,468.5033,-62.6234,405.4479,2405.4479,0.230506,95,14,668.0713,1737.3766,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.1,20,up,True,1906,0.72385,1.83695,14,14,0,71.0398,0.0,71.0398,2071.0398,0.00716,252,14,2071.0398,0.0,-0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.1,20,up,True,7892,0.56854,4.04558,14,14,0,71.0398,0.0,71.0398,2071.0398,0.047078,876,14,2071.0398,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.1,20,up,True,14773,2.17321,4.04558,14,14,0,71.0398,0.0,71.0398,2071.0398,0.091054,121,14,2071.0398,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,20,up,True,6274,0.5717,0.9645,14,14,0,71.0398,0.0,71.0398,2071.0398,0.172919,95,14,2071.0398,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,20,up,True,5412,0.465,0.9645,14,14,0,71.0398,0.0,71.0398,2071.0398,0.014606,150,14,2071.0398,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_high,0.05,0.1,20,both,False,1469,1.00171,2.35386,310,185,125,-1511.151,0.0,-1511.151,488.849,0.76271,622,14,488.849,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.1,20,both,False,3860,0.80587,0.87982,201,138,63,-449.9831,-1.6135,-451.6925,1548.3075,0.291431,151,14,1149.9209,398.3865,-0.0,from_high,SOXL3L_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.1,20,both,False,1906,0.46705,0.87982,326,288,38,-307.994,-2.9445,-311.0585,1688.9415,0.259398,202,14,1191.886,497.0555,0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.1,20,both,False,2446,1.12385,1.83695,434,310,124,-691.7394,0.0,-691.7394,1308.2606,0.368449,318,14,1308.2606,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.1,20,both,False,1906,0.72385,1.83695,571,414,157,-646.9814,0.0,-646.9814,1353.0186,0.359219,572,14,1353.0186,0.0,-0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.1,20,both,False,1078,0.53062,2.35386,385,251,134,-722.3353,0.0,-722.3353,1277.6647,0.385386,876,14,1277.6647,0.0,0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.1,20,both,False,7892,0.56854,4.04558,1561,1060,501,-1835.0272,-1.136,-1836.1872,163.8128,0.920931,3565,14,64.9488,98.864,-0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.1,20,both,False,14773,2.17321,4.04558,748,588,160,-1393.8312,-18.6124,-1412.5876,587.4124,0.712547,526,14,6.0248,581.3876,-0.0,from_high,SNXX3L_aug_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.1,20,both,True,1906,0.46705,0.87982,14,14,0,71.0398,0.0,71.0398,2071.0398,0.017646,202,14,2071.0398,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.1,20,both,True,2446,1.12385,1.83695,14,14,0,71.0398,0.0,71.0398,2071.0398,0.002771,318,14,2071.0398,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,20,both,False,5412,0.465,0.9645,775,547,228,-1249.7891,0.0,-1249.7891,750.2109,0.645819,523,14,750.2109,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.1,20,both,True,3860,0.80587,0.87982,14,3,11,-69.1766,0.0,-69.1766,1930.8234,0.048838,151,14,1930.8234,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.1,20,both,True,1906,0.72385,1.83695,14,14,0,71.0398,0.0,71.0398,2071.0398,0.00716,572,14,2071.0398,0.0,-0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,20,both,False,6274,0.5717,0.9645,579,407,172,-1086.6625,0.0,-1086.6625,913.3375,0.546049,358,14,913.3375,0.0,0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.1,20,both,True,1078,0.53062,2.35386,14,14,0,71.0398,0.0,71.0398,2071.0398,0.0,876,14,2071.0398,0.0,-0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_open_high,0.05,0.1,20,both,True,1469,1.00171,2.35386,14,8,6,-0.9429,0.0,-0.9429,1999.0571,0.035717,622,14,1999.0571,0.0,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.1,20,both,True,14773,2.17321,4.04558,14,1,13,-116.4152,0.0,-116.4152,1883.5848,0.065455,526,14,1883.5848,0.0,-0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.1,20,both,True,7892,0.56854,4.04558,14,4,10,-35.4347,0.0,-35.4347,1964.5653,0.046704,3565,14,1964.5653,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.1,20,both,True,5412,0.465,0.9645,14,14,0,71.0398,0.0,71.0398,2071.0398,0.014606,523,14,2071.0398,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.1,20,both,True,6274,0.5717,0.9645,14,0,14,-134.4109,0.0,-134.4109,1865.5891,0.069154,358,14,1865.5891,0.0,-0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_open_high,0.05,0.15,10,none,False,1469,1.00171,2.35386,26,26,0,199.7626,0.0,199.7626,2199.7626,0.143943,0,8,2199.7626,0.0,0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.15,10,none,False,2446,1.12385,1.83695,31,31,0,219.4798,0.0,219.4798,2219.4798,0.136662,0,8,2219.4798,0.0,-0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.15,10,none,False,1078,0.53062,2.35386,8,8,0,127.1773,0.0,127.1773,2127.1773,0.0,0,8,2127.1773,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.15,10,none,False,3860,0.80587,0.87982,9,9,0,83.3023,36.7057,119.906,2119.906,0.526421,0,8,1683.2003,436.7057,-0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.15,10,none,False,7892,0.56854,4.04558,27,27,0,203.3624,0.0,203.3624,2203.3624,0.111881,0,8,2203.3624,0.0,-0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.15,10,none,False,1906,0.72385,1.83695,8,8,0,127.1773,0.0,127.1773,2127.1773,0.012188,0,8,2127.1773,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.15,10,none,False,1906,0.46705,0.87982,19,19,0,171.402,0.0,171.402,2171.402,0.069464,0,8,2171.402,0.0,0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.15,10,none,False,14773,2.17321,4.04558,23,23,0,187.5956,0.0,187.5956,2187.5956,0.292972,0,8,2187.5956,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.15,10,none,False,5412,0.465,0.9645,9,9,0,131.1207,0.0,131.1207,2131.1207,0.017373,0,8,2131.1207,0.0,0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.15,10,none,False,6274,0.5717,0.9645,13,13,0,147.3179,0.0,147.3179,2147.3179,0.221593,0,8,2147.3179,0.0,0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_open_high,0.05,0.15,10,none,True,1469,1.00171,2.35386,8,8,0,127.1773,0.0,127.1773,2127.1773,0.058958,0,8,2127.1773,0.0,0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.15,10,none,True,3860,0.80587,0.87982,6,6,0,71.3887,36.7057,107.9924,2107.9924,0.41452,0,8,1671.2867,436.7057,-0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.15,10,none,True,1078,0.53062,2.35386,8,8,0,127.1773,0.0,127.1773,2127.1773,0.0,0,8,2127.1773,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.15,10,none,True,2446,1.12385,1.83695,8,8,0,127.1773,0.0,127.1773,2127.1773,0.047383,0,8,2127.1773,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.15,10,none,True,1906,0.72385,1.83695,8,8,0,127.1773,0.0,127.1773,2127.1773,0.012188,0,8,2127.1773,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.15,10,none,True,1906,0.46705,0.87982,8,8,0,127.1773,0.0,127.1773,2127.1773,0.035203,0,8,2127.1773,0.0,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.15,10,none,True,7892,0.56854,4.04558,8,8,0,127.1773,0.0,127.1773,2127.1773,0.083063,0,8,2127.1773,0.0,-0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.15,10,none,True,14773,2.17321,4.04558,8,8,0,127.1773,0.0,127.1773,2127.1773,0.105977,0,8,2127.1773,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.15,10,none,True,6274,0.5717,0.9645,8,8,0,127.1773,0.0,127.1773,2127.1773,0.197626,0,8,2127.1773,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.15,10,none,True,5412,0.465,0.9645,8,8,0,127.1773,0.0,127.1773,2127.1773,0.017015,0,8,2127.1773,0.0,0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.15,10,up,False,3860,0.80587,0.87982,9,9,0,83.3023,36.7057,119.906,2119.906,0.526421,0,8,1683.2003,436.7057,-0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.15,10,up,False,2446,1.12385,1.83695,106,106,0,417.7236,-232.6569,184.5387,2184.5387,0.220927,39,8,217.1956,1967.3431,-0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.15,10,up,False,1906,0.46705,0.87982,88,88,0,363.3504,-1.9296,361.2768,2361.2768,0.302396,38,8,1763.2064,598.0704,0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.05,0.15,10,up,False,1469,1.00171,2.35386,142,142,0,469.8835,-14.9617,454.6338,2454.6338,0.607677,64,8,1269.5955,1185.0383,0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.15,10,up,False,1078,0.53062,2.35386,151,151,0,333.5868,-36.8263,296.2805,2296.2805,0.20389,173,8,333.1068,1963.1737,-0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.15,10,up,False,1906,0.72385,1.83695,203,203,0,530.5388,-267.2231,262.7877,2262.7877,0.228827,92,8,330.0108,1932.7769,-0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.15,10,up,False,7892,0.56854,4.04558,781,781,0,1191.1943,-131.8745,1058.7917,3058.7917,0.127194,326,8,990.6663,2068.1255,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.15,10,up,False,14773,2.17321,4.04558,182,182,0,629.8761,-49.0587,580.4814,2580.4814,0.292972,42,8,1229.5401,1350.9413,0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.15,10,up,False,5412,0.465,0.9645,340,340,0,908.8154,-48.4894,859.942,2859.942,0.177372,53,8,1308.4314,1551.5106,-0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.15,10,up,True,3860,0.80587,0.87982,6,6,0,71.3887,36.7057,107.9924,2107.9924,0.41452,0,8,1671.2867,436.7057,-0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.05,0.15,10,up,True,1469,1.00171,2.35386,8,8,0,127.1773,0.0,127.1773,2127.1773,0.058958,64,8,2127.1773,0.0,0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.15,10,up,True,2446,1.12385,1.83695,8,8,0,127.1773,0.0,127.1773,2127.1773,0.047383,39,8,2127.1773,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.15,10,up,True,1906,0.46705,0.87982,8,8,0,127.1773,0.0,127.1773,2127.1773,0.035203,38,8,2127.1773,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.15,10,up,True,1906,0.72385,1.83695,8,8,0,127.1773,0.0,127.1773,2127.1773,0.012188,92,8,2127.1773,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.15,10,up,True,1078,0.53062,2.35386,8,8,0,127.1773,0.0,127.1773,2127.1773,0.0,173,8,2127.1773,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.15,10,up,False,6274,0.5717,0.9645,282,282,0,920.0651,-47.5906,872.0906,2872.0906,0.221593,33,8,1319.6811,1552.4094,0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_aug_high,0.05,0.15,10,up,True,14773,2.17321,4.04558,8,8,0,127.1773,0.0,127.1773,2127.1773,0.105977,42,8,2127.1773,0.0,-0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.05,0.15,10,up,True,7892,0.56854,4.04558,8,8,0,127.1773,0.0,127.1773,2127.1773,0.083063,326,8,2127.1773,0.0,-0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.05,0.15,10,up,True,5412,0.465,0.9645,8,8,0,127.1773,0.0,127.1773,2127.1773,0.017015,53,8,2127.1773,0.0,0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_jun_high,0.05,0.15,10,both,False,2446,1.12385,1.83695,156,128,28,-58.2596,-61.671,-120.2186,1879.7814,0.216655,94,8,741.4524,1138.329,-0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_high,0.05,0.15,10,both,False,3860,0.80587,0.87982,53,31,22,-285.5323,-2.962,-288.5903,1711.4097,0.274933,50,8,1314.3717,397.038,-0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.05,0.15,10,both,False,1469,1.00171,2.35386,134,89,45,-1160.0434,0.0,-1160.0434,839.9566,0.720053,183,8,839.9566,0.0,0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_trough,0.05,0.15,10,both,False,1906,0.46705,0.87982,99,88,11,-147.2584,-1.9296,-149.332,1850.668,0.301983,64,8,1252.5976,598.0704,0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.05,0.15,10,both,False,1078,0.53062,2.35386,184,128,56,-495.7684,0.0,-495.7684,1504.2316,0.298485,280,8,1504.2316,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.05,0.15,10,both,False,1906,0.72385,1.83695,216,156,60,-448.1881,0.0,-448.1881,1551.8119,0.313872,175,8,1551.8119,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.05,0.15,10,up,True,6274,0.5717,0.9645,8,8,0,127.1773,0.0,127.1773,2127.1773,0.197626,33,8,2127.1773,0.0,0.0,from_high,SOXL3S_aug_high
